2024-09-04 14:21:15,614 INFO    StreamThr :147559 [internal.py:wandb_internal():85] W&B internal server running at pid: 147559, started at: 2024-09-04 14:21:15.614226
2024-09-04 14:21:25,528 DEBUG   HandlerThread:147559 [system_monitor.py:probe():223] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.17', 'python': '3.8.13', 'heartbeatAt': '2024-09-04T06:21:25.466773', 'startedAt': '2024-09-04T06:21:15.608705', 'docker': None, 'cuda': None, 'args': ('--cfg-path', '../eval_configs/main_results_all_tasks.yaml', '--tasks', 'scienceworld', '--wandb', '--log_path', '../results/gpt-3.5-turbo-0125', '--project_name', 'evaluate-gpt-35-turbo-0125', '--baseline_dir', '../data/baseline_results', '--planning', 'DEPS', '--reasoning', 'TOT', '--memory', 'None', '--tooluse', 'None', '--model', 'gpt-3.5-turbo-0125'), 'state': 'running', 'program': 'eval_main_sci.py', 'codePathLocal': 'eval_main_sci.py', 'codePath': 'agentboard/eval_main_sci.py', 'git': {'remote': 'https://github.com/hkust-nlp/AgentBoard.git', 'commit': 'bb7255e2daf1989069a186dad9e53f70680961db'}, 'email': None, 'root': '/home/zky/AgentBoard_metasearch', 'host': 'LAPTOP-5PO7LLCG', 'username': 'zky', 'executable': '/home/zky/anaconda3/envs/AgentBoard/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3792.631999999999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}, {'current': 3792.632, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 39.449737548828125}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 7.359710693359375}}
2024-09-04 14:21:25,528 INFO    HandlerThread:147559 [system_monitor.py:probe():224] Finished collecting system info
2024-09-04 14:21:25,528 INFO    HandlerThread:147559 [system_monitor.py:probe():227] Publishing system info
2024-09-04 14:21:25,529 DEBUG   HandlerThread:147559 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-04 14:21:26,421 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/conda-environment.yaml
2024-09-04 14:21:35,423 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/conda-environment.yaml
2024-09-04 14:21:35,727 DEBUG   HandlerThread:147559 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-04 14:21:35,727 INFO    HandlerThread:147559 [system_monitor.py:probe():229] Finished publishing system info
2024-09-04 14:21:35,730 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:35,731 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: keepalive
2024-09-04 14:21:35,731 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:35,731 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: keepalive
2024-09-04 14:21:35,731 DEBUG   SenderThread:147559 [sender.py:send():391] send: files
2024-09-04 14:21:35,732 INFO    SenderThread:147559 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-04 14:21:35,917 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: python_packages
2024-09-04 14:21:35,917 DEBUG   SenderThread:147559 [sender.py:send_request():418] send_request: python_packages
2024-09-04 14:21:35,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 14:21:35,918 DEBUG   SenderThread:147559 [sender.py:send_request():418] send_request: stop_status
2024-09-04 14:21:35,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:36,423 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/wandb-metadata.json
2024-09-04 14:21:36,423 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/requirements.txt
2024-09-04 14:21:36,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:37,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:38,146 ERROR   wandb-upload_0:147559 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/wandb-metadata.json?Expires=1725517309&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Q3zC389wkaUTK8bl9neDNBDrA%2FVvZzyER5e5xWeuMeGzyAY9mwSxlTeOlSKTP6l44WqGdWrsM%2FB6%2F0Rcnw1J%2FrxDPQ%2BrWKnl2v%2BN6a%2F6fD5Wv5a2uIHtnTPfCtq%2FD8egBo0sLIHRG7ih0c1oiIpzwR1M6uFFMNNCct1hdegIIT%2FfYgXwaRKXVwaC4OqChRktO9sXV00Qi6AEtyPowvlktvLgheDzW5aJMbytWUNn%2BHX6WuS1D36TlPZJlUmoqoaS%2B%2FnAYT5fcK53w%2F1OfvKQ1KvgrneJinds%2F%2FKqSL%2BH7Wm1tc%2FAYw1K%2Faz669AeYwOQnlrHS%2FUC2aigdRon07M4zw%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/wandb-metadata.json?Expires=1725517309&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Q3zC389wkaUTK8bl9neDNBDrA%2FVvZzyER5e5xWeuMeGzyAY9mwSxlTeOlSKTP6l44WqGdWrsM%2FB6%2F0Rcnw1J%2FrxDPQ%2BrWKnl2v%2BN6a%2F6fD5Wv5a2uIHtnTPfCtq%2FD8egBo0sLIHRG7ih0c1oiIpzwR1M6uFFMNNCct1hdegIIT%2FfYgXwaRKXVwaC4OqChRktO9sXV00Qi6AEtyPowvlktvLgheDzW5aJMbytWUNn%2BHX6WuS1D36TlPZJlUmoqoaS%2B%2FnAYT5fcK53w%2F1OfvKQ1KvgrneJinds%2F%2FKqSL%2BH7Wm1tc%2FAYw1K%2Faz669AeYwOQnlrHS%2FUC2aigdRon07M4zw%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))
2024-09-04 14:21:38,147 ERROR   wandb-upload_0:147559 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '3462'}
2024-09-04 14:21:38,147 ERROR   wandb-upload_0:147559 [internal_api.py:upload_file():2891] upload_file response body: ''
2024-09-04 14:21:38,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:39,683 DEBUG   SenderThread:147559 [sender.py:send():391] send: telemetry
2024-09-04 14:21:39,683 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:39,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:40,425 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/output.log
2024-09-04 14:21:40,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:41,759 INFO    wandb-upload_0:147559 [upload_job.py:push():130] Uploaded file /tmp/tmpx7rq2n_nwandb/3ynqstus-wandb-metadata.json
2024-09-04 14:21:41,810 WARNING FileStreamThread:147559 [file_stream.py:request_with_retry():674] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))). func: <bound method Session.post of <requests.sessions.Session object at 0x7f0ba441b040>>, args: ('https://api.wandb.ai/files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Tested tasks:\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Start evaluating task scienceworld\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | ScienceWorld server running on port 60767\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | GOAL | tasks.scienceworld | \x1b[1mExample 0 | Goal: task_name: boil, var: 5, Your task is to boil ice to liquid. You should get ice in the kitchen and boil it in the foundry. The objects you can use are metal pot, thermometer, freezer, blast furnace, stove and glass jar. You should pick up a thermometer for temperature measurement. Take actions that will cause it to change its state of matter.  You need to increase the ice's temperature and monitor the temperature closely. Once the ice's state of matter changed, examine the changed state of ice. For compounds without a boiling point, combusting the substance is also acceptable.\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | Loading: boil (variation: 5) (simplifications: selfWateringFlowerPots,openContainers,openDoors,noElectricalAction)\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | tasks.scienceworld | Step 00 - Observation: This room is called the workshop. In it, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tthe agent\n', 'ERROR 2024-09-04T06:21:41.690269 \ta substance called air\n', 'ERROR 2024-09-04T06:21:41.690269 \ta table. On the table is: a battery, a black wire, a blue wire, a orange wire, a red light bulb, which is off, a switch, which is off, a violet light bulb, which is off, a yellow light bulb, which is off.\n', 'ERROR 2024-09-04T06:21:41.690269 \ta ultra low temperature freezer. The ultra low temperature freezer door is closed.\n', 'ERROR 2024-09-04T06:21:41.690269 You also see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tA door to the hallway (that is open)\n', 'ERROR 2024-09-04T06:21:41.690269 In your inventory, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tan orange\n']}}, 'dropped': 0}}
2024-09-04 14:21:41,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:42,426 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/output.log
2024-09-04 14:21:42,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:43,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:44,421 WARNING FileStreamThread:147559 [file_stream.py:request_with_retry():674] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))). func: <bound method Session.post of <requests.sessions.Session object at 0x7f0ba441b040>>, args: ('https://api.wandb.ai/files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Tested tasks:\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Start evaluating task scienceworld\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | ScienceWorld server running on port 60767\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | GOAL | tasks.scienceworld | \x1b[1mExample 0 | Goal: task_name: boil, var: 5, Your task is to boil ice to liquid. You should get ice in the kitchen and boil it in the foundry. The objects you can use are metal pot, thermometer, freezer, blast furnace, stove and glass jar. You should pick up a thermometer for temperature measurement. Take actions that will cause it to change its state of matter.  You need to increase the ice's temperature and monitor the temperature closely. Once the ice's state of matter changed, examine the changed state of ice. For compounds without a boiling point, combusting the substance is also acceptable.\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | Loading: boil (variation: 5) (simplifications: selfWateringFlowerPots,openContainers,openDoors,noElectricalAction)\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | tasks.scienceworld | Step 00 - Observation: This room is called the workshop. In it, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tthe agent\n', 'ERROR 2024-09-04T06:21:41.690269 \ta substance called air\n', 'ERROR 2024-09-04T06:21:41.690269 \ta table. On the table is: a battery, a black wire, a blue wire, a orange wire, a red light bulb, which is off, a switch, which is off, a violet light bulb, which is off, a yellow light bulb, which is off.\n', 'ERROR 2024-09-04T06:21:41.690269 \ta ultra low temperature freezer. The ultra low temperature freezer door is closed.\n', 'ERROR 2024-09-04T06:21:41.690269 You also see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tA door to the hallway (that is open)\n', 'ERROR 2024-09-04T06:21:41.690269 In your inventory, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tan orange\n']}}, 'dropped': 0}}
2024-09-04 14:21:44,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:44,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:45,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:46,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:47,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:48,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:49,849 WARNING FileStreamThread:147559 [file_stream.py:request_with_retry():674] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)'))). func: <bound method Session.post of <requests.sessions.Session object at 0x7f0ba441b040>>, args: ('https://api.wandb.ai/files/eric142857-alibaba/evaluate-gpt-35-turbo-0125/ae5qnu4s/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Tested tasks:\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:35 | INFO | __main__ | Start evaluating task scienceworld\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Callback Server Starting\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:36 | INFO | py4j.java_gateway | Socket listening on ('127.0.0.1', 60733)\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | ScienceWorld server running on port 60767\n', "ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | GOAL | tasks.scienceworld | \x1b[1mExample 0 | Goal: task_name: boil, var: 5, Your task is to boil ice to liquid. You should get ice in the kitchen and boil it in the foundry. The objects you can use are metal pot, thermometer, freezer, blast furnace, stove and glass jar. You should pick up a thermometer for temperature measurement. Take actions that will cause it to change its state of matter.  You need to increase the ice's temperature and monitor the temperature closely. Once the ice's state of matter changed, examine the changed state of ice. For compounds without a boiling point, combusting the substance is also acceptable.\n", 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | scienceworld.scienceworld | Loading: boil (variation: 5) (simplifications: selfWateringFlowerPots,openContainers,openDoors,noElectricalAction)\n', 'ERROR 2024-09-04T06:21:41.690269 2024-09-04 14:21:37 | INFO | tasks.scienceworld | Step 00 - Observation: This room is called the workshop. In it, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tthe agent\n', 'ERROR 2024-09-04T06:21:41.690269 \ta substance called air\n', 'ERROR 2024-09-04T06:21:41.690269 \ta table. On the table is: a battery, a black wire, a blue wire, a orange wire, a red light bulb, which is off, a switch, which is off, a violet light bulb, which is off, a yellow light bulb, which is off.\n', 'ERROR 2024-09-04T06:21:41.690269 \ta ultra low temperature freezer. The ultra low temperature freezer door is closed.\n', 'ERROR 2024-09-04T06:21:41.690269 You also see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tA door to the hallway (that is open)\n', 'ERROR 2024-09-04T06:21:41.690269 In your inventory, you see:\n', 'ERROR 2024-09-04T06:21:41.690269 \tan orange\n']}}, 'dropped': 0}}
2024-09-04 14:21:49,922 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:49,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:50,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 14:21:50,959 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:51,764 DEBUG   SenderThread:147559 [sender.py:send_request():418] send_request: stop_status
2024-09-04 14:21:51,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:52,430 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/config.yaml
2024-09-04 14:21:52,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:53,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:54,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:55,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:56,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:21:56,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:57,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:58,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:21:59,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:00,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:01,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:22:01,921 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:02,922 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:03,922 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:04,922 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:05,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 14:22:05,918 DEBUG   SenderThread:147559 [sender.py:send_request():418] send_request: stop_status
2024-09-04 14:22:05,959 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:06,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:07,269 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:22:07,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:08,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:09,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:10,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:11,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:12,919 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:22:12,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:13,924 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:14,924 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:15,923 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:16,924 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:17,920 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 14:22:17,924 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:18,925 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:19,925 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 14:22:20,439 INFO    Thread-12 :147559 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240904_142115-ae5qnu4s/files/output.log
2024-09-04 14:22:20,918 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 14:22:20,918 DEBUG   SenderThread:147559 [sender.py:send_request():418] send_request: stop_status
2024-09-04 14:22:20,960 DEBUG   HandlerThread:147559 [handler.py:handle_request():158] handle_request: internal_messages
